index	sentence1	sentence2	label
91	Como membro ativo da Guarda Nacional, ele foi chamado para o serviço em 1941. Embora Kennon não tenha visto combate ativo, ele não voltou para casa da Segunda Guerra Mundial até maio de 1945.	Kennon não participou da Segunda Guerra Mundial.	not_entailment
92	O corredor da fama atlética da High School de Auburn apresentou recentemente sua classe de 2005, que inclui 10 membros.	O corredor da fama atlética da High School de Auburn tem dez membros.	not_entailment
93	CIDADE DO MÉXICO (Reuters) - Uma cepa mortal de gripe suína nunca antes vista estourou no México, matando até 60 pessoas e aumentando o medo de que ela esteja se espalhando pela América do Norte. A Organização Mundial da Saúde disse estar preocupada com o que chamou de 800 casos "semelhantes à gripe" no México e também com um surto confirmado de uma nova cepa de gripe suína nos Estados Unidos. Dizia que cerca de 60 pessoas haviam morrido no México. O governo do México afirmou ter confirmado que pelo menos 16 pessoas morreram da gripe suína no centro do México e que poderia haver outras 45 vítimas fatais.	800 mexicanos foram afetados por uma nova forma de gripe suína.	entailment
94	Médicos que trataram Ayrton Senna depois que ele caiu durante o Grande Prêmio de San Marino negaram as alegações de que o piloto brasileiro morreu na pista de Imola.	Ayrton Senna sofreu o acidente que causou sua morte no Grande Prêmio de San Marino.	entailment
95	Dois engenheiros turcos e um tradutor afegão seqüestrado em dezembro foram libertados na sexta-feira.	tradutor sequestrado no Iraque	not_entailment
96	Os autores bem-sucedidos recuperaram danos punitivos em casos de discriminação no Texas em 53% das vezes.	Os custos legais para recuperar danos punitivos são uma despesa comercial dedutível.	not_entailment
97	Com os hotéis da cidade em meio a uma súbita desaceleração dos negócios, as operadoras estão buscando cortes salariais e outras concessões dos sindicatos que representam 27.500 campainhas, empregadas domésticas e garçons. Mas os sindicatos estão traçando uma linha entre os saguões dos hotéis, desde o Carlyle sofisticado até o Ramada Inn, com mais orçamento, dizendo que não vêem necessidade de se curvar agora que as operadoras estão cortando as tarifas em um esforço para preencher quartos vazios com turistas, executivos e outros viajantes. É muito cedo para julgar a saúde financeira da indústria, disse Peter Ward, presidente do Conselho de Comércio de Hotéis e Motel de Nova York, uma aliança de sindicatos de hotéis.	O New York Hotel and Motel Trades Council é uma aliança de sindicatos de hotéis.	entailment
98	A descoberta é baseada em medições de velocidade de um redemoinho de gás quente orbitando o buraco negro.	O Hubble descobre buracos negros.	not_entailment
99	Um lugar de tristeza, após a morte do Papa João Paulo II, tornou-se um local de celebração, quando fiéis católicos romanos se reuniram no centro de Chicago para marcar a instalação do novo Papa Bento XVI.	O papa João Paulo II morreu.	entailment
100	Para o almoço, fui a Cipriani. O bom de Cipriani é que é tudo italiano. Cada pessoa é italiana. Até o sommelier americano é italiano. Todo mundo fala italiano. É uma sensação boa. Considero Cipriani um dos serviços mais refinados que já tive em um restaurante. No almoço, comi espaguete à la chitarra com molho amatriciana. Eu tinha tártaro de carne bovina. Eu tinha frutos do mar fritos, misturados. Eu também tinha a massa fresca com o ragú de patinho. Foi excelente. Depois peguei um prato de parmesão com azeitonas verdes e todo o branzino assado. Era eu e outra pessoa. Tomamos vários copos de vinho. Não recebemos sobremesa; tomamos um copo demais de vinho, então estávamos muito cheios. Ficamos uma hora terminando o vinho porque meu amigo pediu uma garrafa.	Amatriciana é um molho.	entailment
101	Uma senhora do jantar da escola está reivindicando danos de uma adolescente que a machucou gravemente enquanto brincava de tag com um amigo. Se ela for bem-sucedida, os alunos podem se tornar legalmente responsáveis por comportamentos violentos que resultem em acidentes. Michelle Orchard, 42, está buscando centenas de milhares de libras em danos por Sebastian Lee, que tinha 13 anos quando a encontrou durante o almoço na Corfe Hills School, Corfe Mullen, Dorset, em janeiro de 2004. Sebastian, com seu amigo em perseguição, caiu de costas para ela, atingindo-a no rosto com a nuca, ouviram ontem juízes do Tribunal de Apelação. O nariz da sra. Orchard estava quebrado e os dentes estavam danificados. Seus advogados dizem que ela também sofreu sérios danos cerebrais, causando paralisia parcial e problemas de equilíbrio. Ela não pode mais trabalhar desde o acidente.	Michelle Orchard está reivindicando centenas de milhares de libras de Sebastian Lee porque ela quer um nariz novo.	not_entailment
102	Nagin defendeu seu plano de devolver até 180.000 pessoas à cidade, dentro de uma semana e meia, apesar das preocupações com a escassez de água potável e as águas da enchente poluídas.	Espera-se que milhares de pessoas retornem a Nova Orleans esta semana, pois as áreas da cidade estão abertas aos moradores.	not_entailment
103	A descoberta do corpo de um guerreiro - que se acredita ter morrido em batalha há mais de 2.000 anos - poderia ajudar os arqueólogos a identificar o local de um antigo local sagrado. O jovem guerreiro, com cerca de 30 anos, com sua lança, uma espada, seu cinto e bainha, surpreendeu os arqueólogos que encontraram seu caixão de pedra.	Donzela de gelo de Altai desencadeia grande disputa.	not_entailment
104	A Toshiba produziu uma célula de combustível sem partes móveis.	A Toshiba não possui partes móveis.	not_entailment
105	Os tablóides britânicos retratavam Nicholas Leeson como um vilão da classe trabalhadora que, sozinho, derrubou o Barings PLC, um banco comercial londrino de 233 anos que ajudou a financiar as guerras napoleônicas.	Barings era o banco comercial mais antigo da Grã-Bretanha.	not_entailment
106	O artigo também menciona a maior prevalência de obesidade entre duas populações minoritárias, afro-americanos e hispânicos / latinos, mas não considera em sua análise do aumento da obesidade o aumento dessas populações como uma proporção da população dos Estados Unidos. Afro-americanos e hispânicos / latinos apresentam taxas mais altas de obesidade do que brancos americanos, enquanto asiáticos-americanos apresentam uma taxa relativamente baixa de obesidade. Apesar de representar apenas um terço da população dos EUA, afro-americanos e hispânicos / latinos representam cerca de metade do crescimento da população.	Afro-americanos são minoria nos EUA	entailment
107	Tyson, que cumpriu pena de três anos de prisão por estupro nos anos 90 e que mordeu parte do ouvido de Evander Holyfield durante uma luta de 1997, ainda acha que pode ser campeão dos pesos pesados novamente.	Mike Tyson mordeu a orelha de Holyfield em 1990.	not_entailment
108	A Universidade também pediu desculpas pelo incidente, dizendo: "[lamentamos muito] que o incidente tenha acontecido e a pessoa seja tratada de acordo com a lei. A universidade é um local para discussão, debate e discussão, não para jogar sapatos". . Segundo as autoridades, nunca houve nenhuma ameaça real ao primeiro ministro. O homem comparecerá perante um juiz em 10 de fevereiro.	Um homem jogou um sapato no primeiro-ministro.	entailment
109	Nove meses depois, John Glenn se torna o primeiro homem americano a orbitar a Terra.	John Glenn foi o primeiro homem em órbita.	not_entailment
110	A polícia diz que ele usava macacão laranja, uma balaclava e uma pistola quando roubou US $ 6300 da Cherrywood por volta das 15h15. Do lado de fora do banco, Leatham estava tentando sequestrar um carro, ele ameaçou um velho com sua pistola, roubando eventualmente um preto. Mitsubishi Mirage. Mais tarde, o carro foi encontrado abandonado em torno de Fairmont Terrace, na área de Glenn Terrace ou Ridge Street.	As crianças da Nova Zelândia são forçadas a usar macacão laranja.	not_entailment
111	Em 1799, os padres ainda estavam presos ou deportados para colônias penais e a perseguição só piorou depois que o exército francês liderado pelo general Louis Alexandre Berthier capturou Roma e prendeu o papa Pio VI, que morreria em cativeiro em Valence, Drôme, França, em agosto. de 1799.	Alexandre Berthier morreu em 1799.	not_entailment
112	A equipe de 10 homens deve chegar ao pé da montanha no final de abril e começou sua jornada ao pico de 8.586 metros no início de maio.	Kanchenjunga tem 8586 metros de altura.	not_entailment
113	ISLAMABAD, Paquistão (CNN) - Militantes do Taliban fizeram sua mais profunda incursão no Paquistão nesta semana, assumindo o controle de áreas que estão a uma curta distância da capital. Uma autoridade do governo paquistanês disse que os militantes se retiraram totalmente do distrito de Buner na sexta-feira, embora outros oficiais tenham dúvidas sobre a extensão da retirada e quanto tempo isso duraria. Buner fica a apenas 100 quilômetros de Islamabad. A situação é particularmente preocupante porque o Paquistão é um estado de armas nucleares. Acredita-se que a república islâmica tenha entre 30 e 40 ogivas nucleares, de acordo com o órgão de vigilância nuclear da ONU, a Agência Internacional de Energia Atômica (AIEA).	O arsenal nuclear do Paquistão cria preocupações.	entailment
114	Sexta-feira, 25 de março de 2005 O pai de Terri Schiavo fez um apelo de última hora para que o tubo de alimentação de sua filha fosse reinserido na sexta-feira. "Terri está enfraquecendo. Ela está nas últimas horas", disse Bob Schindler, pai de Schiavo. "Algo tem que ser feito e feito rapidamente." Bob Schindler e sua esposa Mary entraram com um pedido de emergência na sexta-feira para que um tubo de alimentação seja reinserido em sua filha de 41 anos. Na sexta-feira anterior, o juiz distrital James Whittemore rejeitou o recurso anterior da família. Na quarta-feira, ele rejeitou um pedido semelhante. O novo recurso será apresentado no 11º Circuito da Corte de Apelações em Atlanta, embora esse tribunal tenha rejeitado duas vezes o recurso da família. O tubo foi removido na sexta-feira, 18 de março de 2005.	Bob Schindler casou-se com Mary.	entailment
115	Agora, 95% da produção de petróleo do Golfo do México está fora de serviço após o Katrina, juntamente com mais de 83% da produção de gás natural.	Os preços do petróleo atingiram novos patamares, à medida que crescem os temores sobre a extensão dos danos causados pelo furacão Katrina à produção de petróleo no Golfo do México.	not_entailment
116	A Toshiba, terceira maior fabricante mundial de notebooks atrás da Dell Inc. e da Hewlett-Packard Co., disse que o PC será lançado no Japão no início de 2006.	A Toshiba é uma subsidiária da Dell Inc.	not_entailment
117	Hacking relatou sua esposa desaparecida em 19 de julho, uma segunda-feira.	Mark Hacking foi registrado na Cadeia de Salt Lake County na segunda-feira.	not_entailment
118	A alpinista britânica Alison Hargreaves se torna a primeira mulher a escalar o Monte Everest sozinha e sem tanques de oxigênio.	Uma mulher consegue escalar o Everest sozinha.	entailment
119	Em 29 de junho, o governo de coalizão de direita holandês entrou em colapso. Era constituído pelos democratas-cristãos (CDA) liderados pelo primeiro-ministro Jan Peter Balkenende, pelo partido liberal de direita (VVD) e pelo chamado D66 'liberal de esquerda'.	Três partidos formam um governo de coalizão holandês.	entailment
120	Os índios Kinston são um time de beisebol da liga menor em Kinston, Carolina do Norte. A equipe, afiliada de classe A dos Cleveland Indians, joga na Liga da Carolina.	Os índios Kinston participam da Liga da Carolina.	entailment
